flowStartMilliseconds,sourceIPAddress,destinationIPAddress,sourceTransportPort,destinationTransportPort,Binary_Label,Attack_Type_enc
1619932200186,192.249.218.19,163.93.177.159,38308,5632,0,Normal
1619932200186,146.72.239.203,133.227.36.32,1901,1900,0,Normal
1619932200187,83.52.219.231,133.52.46.13,58123,22,0,Normal
1619932200188,176.165.149.157,203.5.217.98,41049,23,0,Normal
1619932200188,203.5.180.161,51.194.41.108,1194,58120,0,Normal
1619932200188,92.205.196.39,203.5.206.154,42661,202,0,Normal
1619932200188,203.5.180.161,74.136.201.204,1194,36416,0,Normal
1619932200188,147.42.2.107,133.52.206.25,32945,123,0,Normal
1619932200188,110.9.176.9,202.25.85.130,44676,8477,0,Normal
1619932200188,203.5.190.141,103.168.206.27,0,769,0,Normal
1619932200188,111.197.104.143,202.25.83.237,26800,8169,0,Normal
1619932200188,203.5.180.161,98.55.65.201,1194,29409,0,Normal
1619932200188,203.5.180.161,101.91.66.165,1194,53930,0,Normal
1619932200188,103.142.19.209,133.52.215.63,17015,632,0,Normal
1619932200188,52.167.183.170,203.5.180.198,123,123,0,Normal
1619932200189,104.248.148.210,202.25.85.181,52436,15430,0,Normal
1619932200189,202.111.66.2,163.93.249.156,14761,23,0,Normal
1619932200189,191.37.219.191,133.52.165.231,47932,688,0,Normal
1619932200189,146.72.239.203,133.52.246.158,1901,1900,0,Normal
1619932200184,187.64.69.120,202.134.235.180,24245,53,0,Normal
1619932200190,172.82.240.244,133.227.55.242,41553,1900,0,Normal
1619932200191,192.249.218.19,163.93.144.194,54232,5632,0,Normal
1619932200191,133.245.77.227,74.136.201.204,1194,17825,0,Normal
1619932200191,212.60.164.250,133.227.8.46,9990,921,0,Normal
1619932200191,74.15.208.55,202.25.82.184,40768,5061,0,Normal
1619932200192,87.118.112.173,133.52.120.162,41595,8080,0,Normal
1619932200192,185.151.122.137,133.227.42.74,23181,664,0,Normal
1619932200192,146.72.239.203,163.93.229.27,1901,1900,0,Normal
1619932200192,192.249.218.19,163.93.20.0,57371,5632,0,Normal
1619932200192,36.10.41.11,163.93.30.144,55643,53,0,Normal
1619932200192,146.72.239.203,203.5.204.98,1901,1900,0,Normal
1619932200193,193.122.114.189,133.52.43.240,35857,3128,0,Normal
1619932200193,202.143.247.253,38.187.252.43,23234,443,0,Normal
1619932200088,141.198.237.198,203.5.177.66,0,2816,0,Normal
1619932200193,66.103.92.35,133.52.109.228,80,26631,0,Normal
1619932200193,192.249.218.19,163.93.184.61,55816,5632,0,Normal
1619932200194,101.40.41.37,133.52.88.66,18299,8090,0,Normal
1619932200194,159.70.180.4,202.134.207.144,33016,37810,0,Normal
1619932200195,146.72.239.203,163.93.22.46,1901,1900,0,Normal
1619932200195,160.34.51.186,133.227.168.93,12927,445,0,Normal
1619932200195,101.101.161.68,163.93.92.244,53714,7002,0,Normal
1619932200195,185.216.241.112,202.25.82.228,54500,5443,0,Normal
1619932200196,178.149.151.90,203.5.230.13,12622,61852,0,Normal
1619932200196,220.25.159.222,203.5.161.79,8946,2323,0,Normal
1619932200197,163.93.72.92,204.173.198.112,54019,53,0,Normal
1619932200199,146.72.239.203,133.227.169.215,1901,1900,0,Normal
1619932200199,112.140.29.181,133.227.131.47,33739,6881,0,Normal
1619932200199,146.72.239.203,133.52.2.80,1901,1900,0,Normal
1619932200200,188.189.13.49,163.93.251.189,28791,43871,0,Normal
1619932200200,180.229.0.67,202.134.203.55,28017,7777,0,Normal
1619932200200,117.117.183.228,163.93.197.204,36596,23,0,Normal
1619932200200,178.236.226.176,133.52.220.17,17847,2323,0,Normal
1619932200186,52.68.65.186,163.93.30.225,443,57118,0,Normal
1619932200201,84.3.114.64,203.5.250.72,20698,23,0,Normal
1619932200201,106.18.176.48,133.227.26.71,42265,1433,0,Normal
1619932200201,2.30.112.230,133.52.82.192,12259,23,0,Normal
1619932200202,37.44.227.169,163.93.205.141,5060,8081,0,Normal
1619932200202,192.249.218.19,163.93.76.162,46918,5632,0,Normal
1619932200202,37.14.22.254,203.5.149.141,57831,27015,0,Normal
1619932200202,187.91.134.11,202.134.246.7,43540,23,0,Normal
1619932200181,187.64.69.120,202.134.217.69,52986,53,0,Normal
1619932200203,83.232.165.14,133.52.131.212,48437,170,0,Normal
1619932200203,23.65.108.242,133.52.197.30,56313,3478,0,Normal
1619932200204,185.229.187.124,133.52.144.95,47812,23,0,Normal
1619932200204,146.72.239.203,163.93.49.161,1901,1900,0,Normal
1619932200204,93.142.211.143,133.52.138.223,60018,23,0,Normal
1619932200203,61.100.104.42,133.227.156.69,31870,50356,0,Normal
1619932200205,192.249.218.19,163.93.73.76,36352,5632,0,Normal
1619932200205,202.7.182.247,190.148.174.241,0,771,0,Normal
1619932200205,202.7.182.247,165.230.25.114,0,771,0,Normal
1619932200206,117.65.78.117,202.25.83.48,61372,22,0,Normal
1619932200206,212.184.109.73,203.5.179.189,20390,25,0,Normal
1619932200206,113.73.250.164,203.5.187.199,8080,4000,0,Normal
1619932200207,190.8.63.191,203.5.211.95,43745,1433,0,Normal
1619932200207,163.93.234.9,40.70.13.145,51988,443,0,Normal
1619932200207,146.72.239.203,163.93.197.244,1901,1900,0,Normal
1619932200207,146.72.239.203,133.52.62.117,1901,1900,0,Normal
1619932200208,163.93.251.189,188.189.13.49,0,771,0,Normal
1619932200208,103.171.241.79,133.227.43.206,36326,5555,0,Normal
1619932200208,79.22.231.130,202.134.229.35,54464,445,0,Normal
1619932200097,160.34.108.161,202.25.85.54,45203,80,0,Normal
1619932200209,124.66.134.71,133.52.92.122,30289,23,0,Normal
1619932200209,202.143.240.61,189.247.33.96,3389,65300,0,Normal
1619932200209,221.25.240.197,133.52.49.95,39749,23,0,Normal
1619932200210,86.112.245.152,133.52.121.208,11215,23,0,Normal
1619932200210,192.249.218.19,163.93.104.141,38081,5632,0,Normal
1619932200210,192.249.218.19,163.93.5.234,56443,5632,0,Normal
1619932200210,23.65.108.242,133.227.186.43,43621,3478,0,Normal
1619932200211,78.190.235.22,163.93.128.157,45647,22,0,Normal
1619932200212,133.245.77.227,24.49.102.222,1194,16977,0,Normal
1619932200212,133.245.77.227,24.49.102.222,1194,19344,0,Normal
1619932200212,27.59.48.223,203.5.147.136,12822,1433,0,Normal
1619932200212,23.65.108.242,133.52.240.10,38112,3478,0,Normal
1619932200212,133.245.77.227,101.91.66.165,1194,39017,0,Normal
1619932200213,191.22.145.203,133.52.147.160,39197,23,0,Normal
1619932200213,133.245.112.21,3.144.103.20,53,12795,0,Normal
1619932200213,192.249.218.19,163.93.146.64,50752,5632,0,Normal
1619932200213,64.187.139.78,163.93.72.120,52756,53,0,Normal
1619932200214,192.249.218.19,163.93.247.166,49461,5632,0,Normal
1619932200214,177.171.2.146,203.5.238.141,6000,23,0,Normal
1619932200216,202.222.65.58,133.52.206.23,12190,1023,0,Normal
1619932200216,23.90.203.85,163.93.72.120,53,30530,0,Normal
1619932200216,118.23.219.215,133.227.30.177,8173,904,0,Normal
1619932200217,117.114.55.146,133.52.77.100,60168,80,0,Normal
1619932200218,66.103.92.35,133.52.70.97,80,52461,0,Normal
1619932200218,196.211.52.120,133.227.187.252,52405,445,0,Normal
1619932200219,167.247.118.177,202.25.83.228,47840,60443,0,Normal
1619932200219,111.197.104.190,202.25.82.154,24666,8738,0,Normal
1619932200219,133.245.112.121,3.144.103.52,53,42128,0,Normal
1619932200219,23.65.108.242,133.227.61.103,50827,3478,0,Normal
1619932200220,196.211.52.120,133.227.187.69,52405,445,0,Normal
1619932200220,95.246.136.59,133.52.120.162,30449,23,0,Normal
1619932200220,117.90.138.174,163.93.255.104,48580,23,0,Normal
1619932200221,111.10.127.226,133.52.159.119,1887,23,0,Normal
1619932200222,192.249.218.19,163.93.134.241,48411,5632,0,Normal
1619932200222,84.189.49.133,202.7.182.38,24595,220,0,Normal
1619932200222,192.249.218.19,163.93.32.226,33179,5632,0,Normal
1619932200223,69.37.248.225,203.5.180.116,59702,22,0,Normal
1619932200048,163.93.88.230,52.55.39.78,55784,443,0,Normal
1619932200224,192.249.218.19,163.93.2.57,39619,5632,0,Normal
1619932200224,180.229.0.54,163.93.142.104,25509,7777,0,Normal
1619932200225,157.121.199.102,203.5.240.65,57032,434,0,Normal
1619932200225,50.252.28.71,133.52.141.177,443,6583,0,Normal
1619932200225,163.93.73.223,204.173.198.112,18438,53,0,Normal
1619932200226,146.72.239.203,203.5.226.190,1901,1900,0,Normal
1619932200226,36.10.41.11,133.52.73.159,55643,53,0,Normal
1619932200226,23.65.108.242,203.5.137.59,54057,3478,0,Normal
1619932200226,92.47.137.147,163.93.9.165,62690,23,0,Normal
1619932200226,89.40.194.11,133.52.197.190,59793,3702,0,Normal
1619932200227,162.177.125.251,202.25.82.189,61766,27743,0,Normal
1619932200216,203.5.185.19,13.180.29.149,443,49779,0,Normal
1619932200227,66.103.92.35,133.52.14.59,80,19785,0,Normal
1619932200117,203.5.184.122,204.241.152.58,59284,53,0,Normal
1619932200228,146.72.239.203,163.93.46.108,1901,1900,0,Normal
1619932200229,192.249.218.19,163.93.211.84,51834,5632,0,Normal
1619932200229,103.54.213.119,163.93.249.97,25162,23,0,Normal
1619932200229,133.245.112.22,3.144.103.13,53,14026,0,Normal
1619932200229,178.11.201.186,163.93.149.224,8775,23,0,Normal
1619932200229,37.14.22.254,163.93.39.188,46315,27015,0,Normal
1619932200229,192.249.218.19,163.93.164.176,32790,5632,0,Normal
1619932200230,117.76.101.143,133.52.121.80,20284,23,0,Normal
1619932200209,104.60.4.168,163.93.135.226,80,54488,0,Normal
1619932200230,159.116.206.100,163.93.202.253,8080,27915,0,Normal
1619932200230,31.218.65.174,163.93.35.212,34071,23,0,Normal
1619932200231,162.177.125.251,202.25.83.250,33462,49552,0,Normal
1619932200231,72.25.103.174,133.227.159.233,443,15427,0,Normal
1619932200231,66.231.45.60,133.52.0.104,53843,219,0,Normal
1619932200232,149.200.25.158,133.227.146.77,1337,56498,0,Normal
1619932200232,146.72.239.203,133.52.243.237,1901,1900,0,Normal
1619932200233,184.105.133.202,133.227.34.206,57327,161,0,Normal
1619932200233,185.78.215.235,163.93.248.255,1101,30301,0,Normal
1619932200234,91.211.129.235,163.93.88.22,29488,23,0,Normal
1619932200235,113.92.16.15,133.227.158.178,35392,50348,0,Normal
1619932200235,146.72.239.203,133.227.14.33,1901,1900,0,Normal
1619932200236,202.97.103.55,203.5.222.41,28142,1433,0,Normal
1619932200227,13.9.129.53,163.93.234.139,443,55234,0,Normal
1619932200237,163.93.39.188,37.14.22.254,0,771,0,Normal
1619932200237,192.249.218.19,163.93.102.224,42298,5632,0,Normal
1619932200238,143.145.233.235,202.134.208.123,52197,8074,0,Normal
1619932200238,117.118.159.144,163.93.117.47,6446,23,0,Normal
1619932200238,111.10.127.226,202.134.224.156,1887,2323,0,Normal
1619932200239,123.176.5.38,203.5.188.161,53,57588,0,Normal
1619932200239,192.249.218.19,163.93.110.21,50375,5632,0,Normal
1619932200240,133.245.77.227,74.136.201.204,1194,41586,0,Normal
1619932200240,111.197.104.177,202.25.83.173,55918,8806,0,Normal
1619932200240,120.181.14.241,133.52.213.238,16386,81,0,Normal
1619932200240,219.255.181.195,133.227.4.8,40734,445,0,Normal
1619932200240,68.220.243.63,133.52.189.174,53327,22,0,Normal
1619932200240,192.249.218.19,163.93.106.24,51394,5632,0,Normal
1619932200241,199.164.3.149,163.93.8.135,36009,123,0,Normal
1619932200241,104.239.14.177,163.93.10.154,32618,30301,0,Normal
1619932200240,18.187.151.61,203.5.180.198,123,123,0,Normal
1619932200241,202.143.240.61,180.92.87.170,3389,19555,0,Normal
1619932200241,128.149.201.165,133.52.14.210,9577,23,0,Normal
1619932200242,72.114.254.64,202.25.82.140,57256,445,0,Normal
1619932200242,89.218.113.219,133.52.235.95,4040,5060,0,Normal
1619932200186,91.228.162.83,163.93.238.123,8883,51344,0,Normal
1619932200244,192.249.218.19,163.93.151.138,55142,5632,0,Normal
1619932200244,162.254.39.110,133.227.140.175,443,29837,0,Normal
1619932200245,91.223.208.245,133.52.219.131,1162,595,0,Normal
1619932200245,178.80.106.35,133.227.156.22,56524,902,0,Normal
1619932200245,23.65.108.242,203.5.201.222,46684,3478,0,Normal
1619932200246,173.45.92.236,133.52.32.112,18282,107,0,Normal
1619932200246,203.5.189.16,89.198.79.189,0,2048,0,Normal
1619932200243,163.93.23.35,52.69.113.229,60309,443,0,Normal
1619932200247,202.78.192.99,133.52.146.29,3754,59,0,Normal
1619932200248,122.134.116.48,163.93.96.242,43527,23,0,Normal
1619932200055,18.210.179.56,163.93.234.234,443,62772,0,Normal
1619932200248,121.205.133.116,133.52.237.88,59506,23,0,Normal
1619932200248,27.149.26.11,203.5.140.181,42512,445,0,Normal
1619932200249,146.72.239.203,163.93.132.115,1901,1900,0,Normal
1619932200249,195.23.204.33,163.93.245.30,58011,8083,0,Normal
1619932200249,133.245.112.121,3.144.103.52,53,13967,0,Normal
1619932200250,49.94.184.175,133.227.56.84,51185,23,0,Normal
1619932200250,172.104.132.57,202.25.82.11,35934,902,0,Normal
1619932200250,3.127.131.145,203.5.180.198,123,123,0,Normal
1619932200251,198.29.125.187,203.5.163.249,18401,90,0,Normal
1619932200251,168.11.215.40,163.93.140.49,1310,23,0,Normal
1619932200253,133.245.77.227,51.194.41.108,1194,42540,0,Normal
1619932200253,203.5.185.170,194.4.11.27,52597,53,0,Normal
1619932200253,117.88.6.7,133.52.15.245,51009,23,0,Normal
1619932200253,79.165.155.250,133.227.47.221,33077,669,0,Normal
1619932200255,117.122.253.188,133.227.157.77,48603,23,0,Normal
1619932200256,183.75.33.44,202.7.182.253,21586,968,0,Normal
1619932200256,146.72.239.203,163.93.95.113,1901,1900,0,Normal
1619932200257,192.249.218.19,163.93.130.213,51504,5632,0,Normal
1619932200257,162.254.39.110,133.52.178.28,443,22806,0,Normal
1619932200257,23.65.108.242,133.52.29.70,41899,3478,0,Normal
1619932200257,106.156.189.156,133.52.94.59,0,2048,0,Normal
1619932200257,143.12.83.249,133.52.25.64,8082,8080,0,Normal
1619932200258,23.65.108.242,133.52.56.24,59174,3478,0,Normal
1619932200258,192.249.218.19,163.93.216.58,60382,5632,0,Normal
1619932200258,36.10.41.11,133.52.110.33,55643,53,0,Normal
1619932200259,146.72.239.203,133.52.177.28,1901,1900,0,Normal
1619932200259,187.64.29.125,202.7.182.99,13436,598,0,Normal
1619932200259,146.72.239.203,163.93.141.114,1901,1900,0,Normal
1619932200259,103.87.114.41,133.52.125.207,24147,863,0,Normal
1619932200260,146.72.239.203,203.5.190.83,1901,1900,0,Normal
1619932200260,107.189.56.32,133.52.41.220,48974,3702,0,Normal
1619932200260,192.249.218.19,163.93.93.181,59734,5632,0,Normal
1619932200261,192.249.218.19,163.93.177.66,43436,5632,0,Normal
1619932200261,146.72.239.203,203.5.240.74,1901,1900,0,Normal
1619932200262,180.229.0.155,202.134.199.96,10170,7777,0,Normal
1619932200262,146.72.239.203,133.52.164.71,1901,1900,0,Normal
1619932200262,103.129.254.68,203.5.226.105,27479,576,0,Normal
1619932200254,104.131.165.188,163.93.47.205,40021,53,0,Normal
1619932200263,192.37.183.220,163.93.100.229,55111,53,0,Normal
1619932200263,192.249.218.19,163.93.219.162,55348,5632,0,Normal
1619932200263,182.141.187.246,163.93.215.183,28451,23,0,Normal
1619932200263,187.64.69.120,203.5.182.203,63437,53,0,Normal
1619932200263,188.90.223.26,133.227.16.133,27966,416,0,Normal
1619932200264,192.249.218.19,163.93.48.136,54225,5632,0,Normal
1619932200265,170.28.113.45,133.227.60.165,14129,985,0,Normal
1619932200265,189.216.245.130,203.5.192.136,54559,445,0,Normal
1619932200265,49.3.2.135,133.52.162.29,47757,26,0,Normal
1619932200265,5.126.29.193,133.227.177.162,58502,704,0,Normal
1619932200265,36.10.41.11,163.93.185.84,55643,53,0,Normal
1619932200265,23.65.108.242,202.134.216.254,33537,3478,0,Normal
1619932200266,203.5.189.16,192.88.158.5,0,2048,0,Normal
1619932200266,172.82.240.244,203.5.226.250,46138,1900,0,Normal
1619932200266,220.24.67.27,163.93.220.225,50335,23,0,Normal
1619932200267,222.53.146.234,133.227.2.230,38822,8080,0,Normal
1619932200267,36.10.41.11,163.93.185.188,55643,53,0,Normal
1619932200268,203.5.180.161,24.49.102.222,1194,41574,0,Normal
1619932200268,203.5.180.161,51.194.41.108,1194,15383,0,Normal
1619932200268,203.5.180.161,74.136.201.204,1194,57912,0,Normal
1619932200268,139.221.83.52,133.227.175.2,10039,550,0,Normal
1619932200269,203.5.180.161,75.239.106.242,1194,47414,0,Normal
1619932200269,203.5.180.161,75.239.106.242,1194,63724,0,Normal
1619932200269,203.5.180.161,98.55.65.201,1194,15285,0,Normal
1619932200269,187.102.58.164,163.93.185.157,20382,23,0,Normal
1619932200269,203.5.180.161,101.91.66.165,1194,4600,0,Normal
1619932200269,91.80.112.68,203.5.166.75,5313,23,0,Normal
1619932200269,203.5.180.161,158.52.208.58,1194,32683,0,Normal
1619932200269,146.72.239.203,133.227.59.204,1901,1900,0,Normal
1619932200269,111.197.104.159,202.25.83.202,48412,8022,0,Normal
1619932200270,133.245.77.227,74.136.201.204,1194,58047,0,Normal
1619932200271,193.122.114.189,133.227.128.73,11924,1991,0,Normal
1619932200272,149.200.25.158,133.52.236.40,1337,8913,0,Normal
1619932200273,146.72.239.203,202.134.250.3,1901,1900,0,Normal
1619932200273,146.72.239.203,163.93.167.221,1901,1900,0,Normal
1619932200273,70.233.216.202,202.7.182.116,45536,254,0,Normal
1619932200274,192.249.218.19,163.93.100.84,47240,5632,0,Normal
1619932200274,62.251.104.36,163.93.52.249,51019,23,0,Normal
1619932200103,202.143.247.228,52.55.39.6,21390,443,0,Normal
1619932200274,35.95.28.104,163.93.223.147,80,1234,0,Normal
1619932200275,172.82.240.244,133.52.144.252,53975,1900,0,Normal
1619932200275,187.26.91.66,163.93.88.95,40196,22,0,Normal
1619932200277,146.72.239.203,133.227.3.118,1901,1900,0,Normal
1619932200277,23.65.108.242,133.227.129.52,46289,3478,0,Normal
1619932200278,194.13.16.112,133.227.156.34,49506,3389,0,Normal
1619932200278,192.249.218.19,163.93.96.240,55338,5632,0,Normal
1619932200279,192.249.218.19,163.93.69.4,33356,5632,0,Normal
1619932200279,88.132.2.216,133.227.162.157,42135,977,0,Normal
1619932200279,133.245.77.227,98.55.65.201,1194,31995,0,Normal
1619932200279,133.245.77.227,101.91.66.165,1194,18292,0,Normal
1619932200279,116.15.19.177,133.227.156.53,6581,50348,0,Normal
1619932200280,146.72.239.203,133.52.169.16,1901,1900,0,Normal
1619932200278,110.121.88.108,133.227.156.69,6059,50356,0,Normal
1619932200280,76.180.106.115,133.227.31.205,6350,5555,0,Normal
1619932200281,203.131.85.157,202.25.83.206,11177,8728,0,Normal
1619932200281,172.82.240.244,163.93.47.93,56531,1900,0,Normal
1619932200283,115.15.125.124,163.93.85.207,35999,23,0,Normal
1619932200284,210.59.70.43,133.227.135.192,6514,158,0,Normal
1619932200284,2.90.162.124,203.5.165.22,80,38163,0,Normal
1619932200284,67.133.130.52,133.52.66.243,40168,216,0,Normal
1619932200285,203.5.180.161,51.194.41.108,1194,4418,0,Normal
1619932200285,203.5.180.161,24.49.102.222,1194,56738,0,Normal
1619932200285,187.64.69.120,203.5.182.203,46541,53,0,Normal
1619932200285,88.88.154.185,163.93.70.203,60765,53,0,Normal
1619932200285,203.5.180.161,74.136.201.204,1194,46480,0,Normal
1619932200286,146.72.239.203,163.93.57.101,1901,1900,0,Normal
1619932200287,192.249.218.19,163.93.194.226,51328,5632,0,Normal
1619932200287,177.30.79.60,133.227.36.197,11031,5555,0,Normal
1619932200287,45.229.251.198,133.52.214.155,51722,14,0,Normal
1619932200288,221.27.2.214,133.52.184.224,34410,8080,0,Normal
1619932200288,27.230.20.245,203.5.251.169,10014,61852,0,Normal
1619932200289,98.144.16.138,163.93.172.120,45541,22,0,Normal
1619932200289,193.233.252.217,133.52.2.120,0,2048,0,Normal
1619932200289,201.47.71.71,163.93.132.187,36483,23,0,Normal
1619932200289,146.72.239.203,133.52.105.131,1901,1900,0,Normal
1619932200289,191.253.114.11,203.5.192.227,37795,23,0,Normal
1619932200289,192.249.218.19,163.93.177.105,48628,5632,0,Normal
1619932200289,154.63.213.176,163.93.145.236,4766,23,0,Normal
1619932200290,146.72.239.203,133.52.89.176,1901,1900,0,Normal
1619932200290,146.72.239.203,163.93.97.136,1901,1900,0,Normal
1619932200290,114.120.119.88,203.5.190.167,48073,53,0,Normal
1619932200290,202.143.247.173,38.187.252.17,36449,53,0,Normal
1619932200291,113.231.64.46,133.227.158.178,15731,50348,0,Normal
1619932200291,73.244.197.149,133.52.146.81,62610,61852,0,Normal
1619932200292,170.181.76.252,133.227.158.178,41170,50348,0,Normal
1619932200292,192.249.218.19,163.93.37.189,52978,5632,0,Normal
1619932200293,185.58.138.59,133.52.109.48,8241,23,0,Normal
1619932200293,192.249.218.19,163.93.59.200,39145,5632,0,Normal
